query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
language	language	German	7	维度一;维度三	NO	90	ICLE-US-MRQ-0021.1	62	However there are several issues some structural some related to	language	transfer from German that you should address in revision Structure
language	language	German	7	维度一;维度三	NO	90	ICLE-US-MRQ-0021.1	390	shows proves as a transition several times Vary your analytical	language	This suggests This indicates These findings imply etc Language and
language	Language	German	7	维度一;维度三	NO	90	ICLE-US-MRQ-0021.1	399	analytical language This suggests This indicates These findings imply etc	Language	and Style Common German to English Transfer Issues Spelling word
language	language	German	7	维度一;维度三	NO	90	ICLE-US-MRQ-0021.1	740	you have a strong argumentative skeleton With careful revision of	language	details and tighter logical connections this could be a very
language	Language	German	7	维度一;维度三	NO	92	ICLE-US-MRQ-0023.1	522	to return to your central claims and their broader implications	Language	and Style Notes Since English is your second language here
language	language	German	7	维度一;维度三	NO	92	ICLE-US-MRQ-0023.1	531	implications Language and Style Notes Since English is your second	language	here are some patterns to watch for Consistency You spell
language	language	German	7	维度一;维度三	NO	92	ICLE-US-MRQ-0023.1	652	an academic argumentative essay strive for a balance between persuasive	language	and measured evidence based analysis Reserve your strongest rhetorical moments
language	language	German	7	维度一;维度三	NO	93	ICLE-US-MRQ-0024.1	36	essay needs revision in several areas overall structure argumentation and	language	accuracy Below are the main points to address Thesis and
language	language	German	7	维度一;维度三	NO	93	ICLE-US-MRQ-0024.1	411	not just general historical context later Be cautious with absolute	language	no where near many children consider more precise hedged phrasing
language	Language	German	7	维度一;维度三	NO	93	ICLE-US-MRQ-0024.1	431	phrasing such as a significant number or several studies suggest	Language	and Grammar Since English is your second language here are
language	language	German	7	维度一;维度三	NO	93	ICLE-US-MRQ-0024.1	439	studies suggest Language and Grammar Since English is your second	language	here are recurring patterns to watch for some show German
language	language	German	7	维度一;维度三	NO	95	ICLE-US-MRQ-0026.1	62	in three main areas integration of evidence argumentative precision and	language	grammar Evidence and Quotations This is the most urgent issue
language	Language	German	7	维度一;维度三	NO	95	ICLE-US-MRQ-0026.1	419	about what makes religious political arguments persuasive in public discourse	Language	and Grammar Since English is your second language here are
language	language	German	7	维度一;维度三	NO	95	ICLE-US-MRQ-0026.1	427	public discourse Language and Grammar Since English is your second	language	here are patterns to watch for all are common transfer
language	language	German	7	维度一;维度三	NO	95	ICLE-US-MRQ-0026.1	697	solid with revision focused on evidence depth of analysis and	language	precision this essay will be considerably stronger
language	Language	German	7	维度一;维度三	NO	96	ICLE-US-MRQ-0027.1	475	following it with a more formal closing sentence Grammar and	Language	common patterns to watch for As a German speaking writer
language	language	German	7	维度一;维度三	NO	96	ICLE-US-MRQ-0027.1	655	that are easy to miss when writing in a second	language	Citation Style You mention sources informally Sherwood told Editor Publisher
language	Language	German	7	维度一;维度三	NO	97	ICLE-US-MRQ-0028.1	478	sex education or both will make your argument more coherent	Language	and Grammar German to English patterns A few recurring issues
language	language	German	7	维度一;维度三	NO	97	ICLE-US-MRQ-0028.1	692	t share your perspective Consider whether softening some of this	language	or explaining your reasoning more fully might make your argument
language	Language	German	7	维度一;维度三	NO	98	ICLE-US-MRQ-0029.1	530	to give your personal opinions more analytical weight Style and	Language	Your English is generally fluent and your vocabulary is strong
language	Language	German	7	维度一;维度三	NO	99	ICLE-US-MRQ-0030.1	303	alternative is better This shows analytical depth rather than dismissal	Language	and Style for a German speaking writer It s vs
language	Language	German	7	维度一;维度三	NO	100	ICLE-US-MRQ-0031.1	581	more formal evidence based tone will serve your argument better	Language	and Grammar Notes A few recurring issues to check throughout
language	language	German	7	维度一;维度三	NO	101	ICLE-US-MRQ-0032.1	59	developmental framework Erikson With some revision to structure sourcing and	language	this essay could be quite strong Structure and Argumentation Thesis
language	Language	German	7	维度一;维度三	NO	101	ICLE-US-MRQ-0032.1	463	Aim for a balance between passionate argument and scholarly tone	Language	Notes Common German to English Issues A few recurring patterns
language	language	German	7	维度一;维度三	NO	102	ICLE-US-MRQ-0033.1	56	through However there are several areas both in argumentation and	language	that need attention before this essay is ready for submission
language	Language	German	7	维度一;维度三	NO	102	ICLE-US-MRQ-0033.1	442	reduce protest or whether you re making a separate argument	Language	and Grammar German influenced patterns there own lives their own
language	Language	German	7	维度一;维度三	NO	103	ICLE-US-MRQ-0034.1	400	study This will help the reader follow your logical chain	Language	and Grammar selected examples Word choice false friends usual routing
language	language	German	7	维度一;维度三	NO	104	ICLE-US-MRQ-0035.1	115	not simply assert your conclusion is resounding Watch for loaded	language	that undermines your credibility with a skeptical reader senseless killing
language	Language	German	7	维度一;维度三	NO	104	ICLE-US-MRQ-0035.1	404	spend more sentences explaining why the quotation supports your claim	Language	and Grammar typical L German interference points A few recurring
language	language	German	7	维度一;维度三	NO	104	ICLE-US-MRQ-0035.1	689	choice counterargument and directly responds to it Revise emotionally loaded	language	into more neutral evidence based phrasing Proofread for the grammar
language	language	German	7	维度一;维度三	NO	104	ICLE-US-MRQ-0035.1	738	of your treatment of the opposing side and tightening the	language	
language	Language	German	7	维度一;维度三	NO	105	ICLE-US-MRQ-0036.1	637	closing line since it is close to your real thesis	Language	Notes Your English is strong and largely fluent here are
language	language	German	7	维度一;维度三	NO	105	ICLE-US-MRQ-0036.1	692	infection a small but important content error not just a	language	one since antibiotics don t treat viruses this actually undermines
language	Language	German	7	维度一;维度三	NO	106	ICLE-US-MRQ-0037.1	412	according to your assignment s required format MLA APA etc	Language	and Grammar Your English is generally strong but here are
language	language	German	7	维度一;维度三	NO	106	ICLE-US-MRQ-0037.1	730	for articles fragments comma splices and typos Vary your analytical	language	to avoid repetitive phrasing You have a thoughtful grasp of
language	language	German	7	维度一;维度三	NO	107	ICLE-US-MRQ-0038.1	392	they differ contradictory scope Different acts included Vague versus precise	language	Naming the type of inconsistency will make your critique sharper
language	language	German	7	维度一;维度三	NO	108	ICLE-US-MRQ-0039.1	54	revise moving from the biggest structural issue down to smaller	language	points Clarify Your Authorial Voice Most Important Issue Throughout the
language	Language	German	7	维度一;维度三	NO	108	ICLE-US-MRQ-0039.1	426	phrase and followed by your own explanation of its significance	Language	and Grammar A few recurring issues to watch for since
language	Language	German	7	维度一;维度三	NO	109	ICLE-US-MRQ-0040.1	471	issue above and let the historical example speak for itself	Language	Notes with your German background in mind Word choice calques
language	language	German	7	维度一;维度三	NO	109	ICLE-US-MRQ-0040.1	717	essay s rhetorical strategy Priority for Revision Convert meta argumentative	language	into direct claims most urgent Insert and properly integrate all
language	language	German	7	维度一;维度三	NO	110	ICLE-US-MRQ-0041.1	67	would benefit from tightening the argument reducing repetition and refining	language	and citation practices Content and Argument Your central claim that
language	Language	German	7	维度一;维度三	NO	110	ICLE-US-MRQ-0041.1	417	of transcription this looks like a typo for of men	Language	and Style As a German speaking writer you re doing
language	language	German	7	维度一;维度三	NO	110	ICLE-US-MRQ-0041.1	725	good eye for rhetorical detail With tighter organization more precise	language	and proper citations this essay could be very strong Good
language	Language	German	7	维度一;维度三	NO	111	ICLE-US-MRQ-0042	498	will not be accomplished doesn t clearly serve your argument	Language	and Sentence Level Issues As a German English writer watch
language	Language	German	7	维度一;维度三	NO	112	ICLE-US-MRQ-0043.1	509	because it generalizes from a single case Sentence Level and	Language	Issues As a German English writer watch for these recurring
language	Language	German	7	维度一;维度三	NO	113	ICLE-US-MRQ-0044.1	487	transition Other more punitive measures have proven even less effective	Language	and Grammar Since English is your second language here are
language	language	German	7	维度一;维度三	NO	113	ICLE-US-MRQ-0044.1	495	less effective Language and Grammar Since English is your second	language	here are recurring patterns worth reviewing Article errors common for
language	language	German	7	维度一;维度三	NO	113	ICLE-US-MRQ-0044.1	725	step is to tighten the argumentative structure and polish the	language	so your voice comes through clearly and persuasively I d
language	language	German	7	维度一;维度三	NO	114	ICLE-US-MRQ-0045.1	368	These need to be filled in with the actual quoted	language	and a proper in text citation author source date As
language	Language	German	7	维度一;维度三	NO	114	ICLE-US-MRQ-0045.1	538	reasoning in the body not dropped in as an afterthought	Language	and Style Your English is generally strong and fluent with
language	language	German	7	维度一;维度三	NO	115	ICLE-US-MRQ-0046	59	your thesis tightening the structure deepening the analysis and correcting	language	issues Thesis and Purpose Your opening paragraph is confusing The
language	Language	German	7	维度一;维度三	NO	115	ICLE-US-MRQ-0046	620	rather than a broader philosophical statement that shifts your topic	Language	Notes English German transfer A few recurring issues Pronoun ambiguity
language	language	German	7	维度一;维度三	NO	117	ICLE-US-PRB-0035.2	301	places but they overlap considerably both use the personalized individualized	language	without clearly distinguishing what makes each theory unique Consider a
language	Language	German	7	维度一;维度三	NO	117	ICLE-US-PRB-0035.2	482	draw connections between your two theories and your overall claim	Language	and Style Notes Since English is your second language here
language	language	German	7	维度一;维度三	NO	117	ICLE-US-PRB-0035.2	491	claim Language and Style Notes Since English is your second	language	here are some recurring issues to watch for Apostrophes for
language	language	German	7	维度一;维度三	NO	118	ICLE-US-PRB-0036.2	55	areas structure argumentation use of sociological theory citation practice and	language	precision Structure and Argumentation Your introduction tries to preview too
language	Language	German	7	维度一;维度三	NO	118	ICLE-US-PRB-0036.2	413	unverifiable and will undermine your credibility with an academic reader	Language	and Style A few patterns to watch for likely influenced
language	language	German	7	维度一;维度三	NO	119	ICLE-US-PRB-0037.2	69	strengthening your thesis improving structural coherence and addressing some recurring	language	issues Thesis and Argument Your introduction promises an argument but
language	Language	German	7	维度一;维度三	NO	119	ICLE-US-PRB-0037.2	474	a small typo but check throughout for consistency in terminology	Language	and Style Notes common patterns to watch As a German
language	language	German	7	维度一;维度三	NO	119	ICLE-US-PRB-0037.2	716	earlier to frame the theory discussion Proofread for the specific	language	issues noted above especially the unclear sentence in paragraph You
language	language	German	7	维度一;维度三	NO	120	ICLE-US-PRB-0038.2	71	revision in several areas citation completeness argumentative focus and some	language	issues typical of English German transfer Citation Gaps Most Urgent
language	Language	German	7	维度一;维度三	NO	120	ICLE-US-PRB-0038.2	516	writing expects you to interpret evidence not just present it	Language	Issues English German Interference A few recurring patterns to watch
language	Language	German	7	维度一;维度三	NO	121	ICLE-US-PRB-0039.2	348	out of every three white children will undermine your credibility	Language	and Grammar common patterns to watch Since English is your
language	language	German	7	维度一;维度三	NO	121	ICLE-US-PRB-0039.2	360	Grammar common patterns to watch Since English is your second	language	here are recurring issues to review Verb tense consistency You
language	language	German	7	维度一;维度三	NO	121	ICLE-US-PRB-0039.2	709	and logical organization Focusing revision on argumentative clarity and precise	language	will elevate this from a solid summary to a compelling
language	Language	German	7	维度一;维度三	NO	123	ICLE-US-SCU-0001.2	382	be more efficient leaving room for historical political context instead	Language	Style Your English is generally strong but here are patterns
language	language	German	7	维度一;维度三	NO	123	ICLE-US-SCU-0001.2	462	agree I believe In academic argumentative writing especially in English	language	conventions you can state claims more directly without constantly flagging
language	language	German	7	维度一;维度三	NO	124	ICLE-US-SCU-0001.3	69	work on argument structure and logic use of evidence and	language	accuracy Below are concrete suggestions in each area Argument and
language	language	German	7	维度一;维度三	NO	124	ICLE-US-SCU-0001.3	502	Tone The essay currently uses casual moralizing and sometimes humorous	language	wedding night consummations have become post game shows the dog
language	Language	German	7	维度一;维度三	NO	124	ICLE-US-SCU-0001.3	553	strong position Try revising for a more formal register throughout	Language	Issues As a German speaking writer watch for these recurring
language	language	German	7	维度一;维度三	NO	124	ICLE-US-SCU-0001.3	720	it Remove or support the Christian values conclusion Soften causal	language	acknowledge complexity Integrate quotations with signal phrases and analysis Do
language	language	German	7	维度一;维度三	NO	124	ICLE-US-SCU-0001.3	751	analytical instincts and good source material tightening the logic and	language	will make this a much stronger academic essay
language	Language	German	7	维度一;维度三	NO	125	ICLE-US-SCU-0001.4	368	will make your essay far more convincing Terminology and Loaded	Language	Phrases like the weaker sex need to be used carefully
language	Language	German	7	维度一;维度三	NO	125	ICLE-US-SCU-0001.4	431	your argument seem more rigorous rather than reliant on cliché	Language	and Grammar specific to English German transfer A few recurring
language	language	German	7	维度一;维度三	NO	125	ICLE-US-SCU-0001.4	708	emotionally loaded phrases and replace them with more precise defensible	language	You have a clear position and are clearly capable of
language	language	German	7	维度一;维度三	NO	126	ICLE-US-SCU-0002.1	42	points However there are several areas concerning argument structure and	language	that need revision before this essay is ready for submission
language	Language	German	7	维度一;维度三	NO	126	ICLE-US-SCU-0002.1	433	economic and briefly show how your evidence supported each one	Language	and Style Notes As you continue improving your English academic
language	Language	German	7	维度一;维度三	NO	127	ICLE-US-SCU-0002.2	418	statements that let your evidence make the point Grammar and	Language	Common Patterns for German L Speakers Since English and German
language	language	German	7	维度一;维度三	NO	128	ICLE-US-SCU-0002.3	75	suggestions to help you sharpen the argument and clean up	language	issues Structure and Argumentation Balance narrative and analysis Roughly of
language	Language	German	7	维度一;维度三	NO	128	ICLE-US-SCU-0002.3	364	rather than college football will probably have to resort to	Language	and Style Issues Since English is your second language here
language	language	German	7	维度一;维度三	NO	128	ICLE-US-SCU-0002.3	373	to Language and Style Issues Since English is your second	language	here are recurring patterns to watch for Article usage the
language	Language	German	7	维度一;维度三	NO	129	ICLE-US-SCU-0002.4	264	the next rather than each paragraph starting fresh Grammar and	Language	Common German to English Transfer Issues A few recurring issues
language	language	German	7	维度一;维度三	NO	129	ICLE-US-SCU-0002.4	735	real expertise the revision process should focus on tightening the	language	mechanics so your strong content shines through clearly Keep going
language	language	German	7	维度一;维度三	NO	130	ICLE-US-SCU-0003.2	342	else s psychological experience not verifiable facts Consider using hedging	language	she may it is likely that or framing these as
language	Language	German	7	维度一;维度三	NO	130	ICLE-US-SCU-0003.2	608	so the reader knows what kind of argument to expect	Language	Notes typical German English transfer issues recieve receive prision prison
language	language	German	7	维度一;维度三	NO	130	ICLE-US-SCU-0003.2	735	Reduce speculative claims about Smith s inner life use hedged	language	Add a counterargument paragraph Proofread for spelling and revise overly
language	language	German	7	维度一;维度三	NO	131	ICLE-US-SCU-0003.3	54	essay significantly I ll address structure evidence citations argumentation and	language	issues Structure and Paragraph Organization Your essay would benefit from
language	Language	German	7	维度一;维度三	NO	131	ICLE-US-SCU-0003.3	446	with the opposing view even briefly would strengthen your credibility	Language	and Grammar German to English Interference A few recurring issues
language	language	German	7	维度一;维度三	NO	132	ICLE-US-SCU-0003.4	55	revision in several areas paragraph structure argument development evidence and	language	accuracy Below are my main suggestions Structure and Organization The
language	Language	German	7	维度一;维度三	NO	132	ICLE-US-SCU-0003.4	338	hook but academic argumentation needs facts to back it up	Language	and Mechanics Since English is your second language let s
language	language	German	7	维度一;维度三	NO	132	ICLE-US-SCU-0003.4	346	it up Language and Mechanics Since English is your second	language	let s focus on patterns rather than every individual error
language	language	German	7	维度一;维度三	NO	132	ICLE-US-SCU-0003.4	543	in your opening anecdote but switching to more formal general	language	students many people young swimmers in the argumentative body paragraphs
language	Language	German	7	维度一;维度三	NO	133	ICLE-US-SCU-0004.1	545	are cited according to your required format MLA APA etc	Language	and Grammar German to English Interference Since German capitalization and
language	language	German	7	维度一;维度三	NO	134	ICLE-US-SCU-0004.2	56	work in three main areas source documentation structural organization and	language	precision Below are specific suggestions for revision Content and Argument
language	language	German	7	维度一;维度三	NO	134	ICLE-US-SCU-0004.2	227	with no citations whatsoever In academic writing especially in English	language	contexts this is considered a serious flaw readers cannot verify
language	Language	German	7	维度一;维度三	NO	134	ICLE-US-SCU-0004.2	484	Consider replacing at least half of these with direct statements	Language	and Style As you continue developing academic English watch for
language	language	German	7	维度一;维度三	NO	135	ICLE-US-SCU-0004.3	84	focusing on the following areas thesis clarity structure argumentation and	language	grammar polish Thesis and Argumentative Focus Your introduction sets up
language	Language	German	7	维度一;维度三	NO	135	ICLE-US-SCU-0004.3	512	does this incident prove Who was responsible What should change	Language	and Grammar German to English Interference Notes Since English capitalization
language	language	German	7	维度一;维度三	NO	136	ICLE-US-SCU-0004.4	68	of your argument the logical connections between your points and	language	accuracy Below I offer specific suggestions Content and Argumentation Critical
language	Language	German	7	维度一;维度三	NO	136	ICLE-US-SCU-0004.4	525	the conclusion in the same objective tone as the rest	Language	and Mechanics You have many small errors typical of interference
language	language	German	7	维度一;维度三	NO	137	ICLE-US-SCU-0005.1	79	focuses on strengthening your thesis improving structure and cleaning up	language	issues Thesis and Argument Your introduction contains several potentially strong
language	Language	German	7	维度一;维度三	NO	137	ICLE-US-SCU-0005.1	642	feel like a new idea introduced at the very end	Language	and Mechanics There are frequent spelling and typing errors that
language	language	German	7	维度一;维度三	NO	137	ICLE-US-SCU-0005.1	756	remove the comma after but Since English is your second	language	I recommend reading your essay aloud before submission and running
language	Language	German	7	维度一;维度三	NO	138	ICLE-US-SCU-0005.2	389	reasoning evidence or example link back to thesis Grammar and	Language	Common Patterns to Watch Since German is your first language
language	language	German	7	维度一;维度三	NO	138	ICLE-US-SCU-0005.2	399	Language Common Patterns to Watch Since German is your first	language	here are recurring issues to self edit for Subject verb
language	language	German	7	维度一;维度三	NO	139	ICLE-US-SCU-0005.3	59	clarity paragraph organization evidence support for claims and sentence level	language	issues Below are specific suggestions organized by priority Sharpen Your
language	language	German	7	维度一;维度三	NO	139	ICLE-US-SCU-0005.3	684	teach appears many times Vary your phrasing eg possess adequate	language	proficiency communicate effectively in English to make the prose more
language	language	German	7	维度一;维度三	NO	140	ICLE-US-SCU-0005.4	59	structure and thesis clarity evidence and sourcing and tone and	language	precision Argument and Structure Your introduction poses several rhetorical questions
language	Language	German	7	维度一;维度三	NO	140	ICLE-US-SCU-0005.4	391	let the evidence speak rather than name calling Tone and	Language	Several phrases are too informal or colloquial for academic writing
language	language	German	7	维度一;维度三	NO	140	ICLE-US-SCU-0005.4	434	fans are loud rowdy Replace these with more precise formal	language	Academic argument can still be passionate but it should persuade
language	Language	German	7	维度一;维度三	NO	140	ICLE-US-SCU-0005.4	454	persuade through evidence and reasoning rather than emotionally charged colloquialisms	Language	Accuracy Note for a German speaker A few specific corrections
language	language	German	7	维度一;维度三	NO	140	ICLE-US-SCU-0005.4	721	Add citations for every statistic and quotation Revise emotionally loaded	language	into more formal evidence based phrasing Proofread carefully for the
language	language	German	7	维度一;维度三	NO	140	ICLE-US-SCU-0005.4	732	into more formal evidence based phrasing Proofread carefully for the	language	issues noted above You have compelling material here now it
language	language	German	7	维度一;维度三	NO	141	ICLE-US-SCU-0006.1	60	suggestions to strengthen the essay in four areas argument structure	language	and mechanics Argument and Thesis Your introduction raises a compelling
language	Language	German	7	维度一;维度三	NO	141	ICLE-US-SCU-0006.1	355	pattern appears in men s lives to guide the reader	Language	and Style common German English interference points Since German syntax
language	language	German	7	维度一;维度三	NO	142	ICLE-US-SCU-0006.2	75	essay s persuasive power thesis clarity argument structure evidence and	language	accuracy Sharpen Your Thesis Your introduction actually contains two different
language	Language	German	7	维度一;维度三	NO	142	ICLE-US-SCU-0006.2	587	analytical voice especially when discussing sensitive topics like discrimination lawsuits	Language	and Proofreading You have many small but frequent errors that
language	language	German	7	维度一;维度三	NO	143	ICLE-US-SCU-0006.3	301	instead and reserve direct quotes for particularly striking or authoritative	language	After each quote or paraphrase add a sentence of your
language	language	German	7	维度一;维度三	NO	143	ICLE-US-SCU-0006.3	473	heads for power oversimplifies a complex issue This kind of	language	undermines your credibility since you ve just spent the essay
language	Language	German	7	维度一;维度三	NO	143	ICLE-US-SCU-0006.3	496	complicated the issue is Consider a more measured concluding claim	Language	and Sentence Level Issues As a German speaking writer watch
language	language	German	7	维度一;维度三	NO	143	ICLE-US-SCU-0006.3	515	writer watch for these patterns common in English as second	language	writing Comma splices and run on sentences eg This would
language	language	German	7	维度一;维度三	NO	144	ICLE-US-SCU-0006.4	352	Mechanics Common Patterns to Review Since English is your second	language	here are recurring issues to watch for Subject verb agreement
language	Language	German	7	维度一;维度三	NO	145	ICLE-US-SCU-0007.2	469	This would make the comparison persuasive rather than merely asserted	Language	and Grammar Since English is your second language here are
language	language	German	7	维度一;维度三	NO	145	ICLE-US-SCU-0007.2	477	merely asserted Language and Grammar Since English is your second	language	here are some specific patterns to watch for Sentence fragments
language	Language	German	7	维度一;维度三	NO	146	ICLE-US-SCU-0007.3	513	to restate your thesis and briefly recall your strongest points	Language	and Mechanics Your English is generally strong but here are
language	Language	German	7	维度一;维度三	NO	147	ICLE-US-SCU-0007.4	436	assignment guidelines on whether first person testimony is appropriate here	Language	and Style Your English is generally strong but there are
language	Language	German	7	维度一;维度三	NO	148	ICLE-US-SCU-0008.2	431	This makes your argument more balanced and credible Grammar and	Language	German English Interference A few recurring issues to watch for
language	language	German	7	维度一;维度三	NO	149	ICLE-US-SCU-0008.3	67	in three areas structure and argumentation use of sources and	language	mechanics Below are concrete suggestions Structure and Argumentation Your introductory
language	Language	German	7	维度一;维度三	NO	149	ICLE-US-SCU-0008.3	422	prove in relation to your thesis not just list them	Language	and Mechanics As a German native speaker watch for these
language	language	German	7	维度一;维度三	NO	149	ICLE-US-SCU-0008.3	707	one third paraphrase instead and reserve quotes for genuinely quotable	language	like the Supreme Court s phrasing Strengthen your conclusion by
language	language	German	7	维度一;维度三	NO	149	ICLE-US-SCU-0008.3	766	s a matter of tightening the organization and polishing the	language	so your argument shines through as clearly as your evidence
language	language	German	7	维度一;维度三	NO	150	ICLE-US-SCU-0008.4	366	this as established fact weakens your credibility Consider softening the	language	her doctor believed this might be connected to or acknowledging
language	language	German	7	维度一;维度三	NO	150	ICLE-US-SCU-0008.4	454	writing on a sensitive topic like abortion requires restrained precise	language	even when your feelings are strong Several phrases will strike
language	Language	German	7	维度一;维度三	NO	150	ICLE-US-SCU-0008.4	587	convincing to readers who don t already agree with you	Language	and Structure Notes As a German speaking writer watch for
language	language	German	7	维度一;维度三	NO	150	ICLE-US-SCU-0008.4	743	thesis clearly finding sources for your statistics revising emotionally charged	language	into measured academic prose and reconciling your punitive proposal with
language	Language	German	7	维度一;维度三	NO	151	ICLE-US-SCU-0009.2	295	and radio print media follows the same pattern Grammar and	Language	Issues Common Patterns As a German speaker watch for these
language	Language	German	7	维度一;维度三	NO	152	ICLE-US-SCU-0009.3	443	the point relevant to your thesis or omit it altogether	Language	and Grammar Specific Points Since English is your second language
language	language	German	7	维度一;维度三	NO	152	ICLE-US-SCU-0009.3	453	Language and Grammar Specific Points Since English is your second	language	here are recurring patterns to watch for Subject verb agreement
language	Language	German	7	维度一;维度三	NO	153	ICLE-US-SCU-009.4	470	a model for revising the rape argument paragraph Local Issues	Language	Since English article and pronoun systems differ from German watch
language	language	German	7	维度一;维度三	NO	154	ICLE-US-SCU-0010.2	51	essays lack Below is feedback organized by argument organization and	language	followed by suggestions for revision Argument and Evidence Your central
language	Language	German	7	维度一;维度三	NO	154	ICLE-US-SCU-0010.2	514	that appears in the final paragraph almost as an afterthought	Language	and Grammar Since English article and infinitive rules differ from
language	Language	German	7	维度一;维度三	NO	155	ICLE-US-SCU-0010.3	386	This will make the writing feel more like your argument	Language	and Mechanics Since English is your second language here are
language	language	German	7	维度一;维度三	NO	155	ICLE-US-SCU-0010.3	394	your argument Language and Mechanics Since English is your second	language	here are some specific patterns to watch for Typographical errors
language	language	German	7	维度一;维度三	NO	155	ICLE-US-SCU-0010.3	728	facts improving source integration and citation consistency careful proofreading for	language	errors and engaging with counterarguments to make your case more
language	language	German	7	维度一;维度三	NO	156	ICLE-US-SCU-0010.4	275	could add a sentence explaining what the pairing of strong	language	with pink packaging reveals about how femininity is marketed perhaps
language	Language	German	7	维度一;维度三	NO	156	ICLE-US-SCU-0010.4	396	one on the double standard you identify at the end	Language	and Style Issues Capitalization Sentences beginning with lowercase letters after
language	language	German	7	维度一;维度三	NO	156	ICLE-US-SCU-0010.4	431	As for males baby boys especially blue is the Informal	language	jam referring to babies appears to be a typo for
language	Language	German	7	维度一;维度三	NO	157	ICLE-US-SCU-0011.2	460	much more convincing and show critical engagement with the issue	Language	and Style Since English is your second language and German
language	language	German	7	维度一;维度三	NO	157	ICLE-US-SCU-0011.2	468	the issue Language and Style Since English is your second	language	and German is your first here are some patterns to
language	Language	German	7	维度一;维度三	NO	158	ICLE-US-SCU-0011.3	426	This will make your argument more persuasive to skeptical readers	Language	and Grammar Common Issues Since English is your second language
language	language	German	7	维度一;维度三	NO	158	ICLE-US-SCU-0011.3	436	Language and Grammar Common Issues Since English is your second	language	here are patterns to watch for in revision Spelling goverment
language	language	German	7	维度一;维度三	NO	159	ICLE-US-SCU-0011.4	162	Correct me if I m wrong but this is spoken	language	filler not appropriate for essays this obscene form of punishment
language	language	German	7	维度一;维度三	NO	159	ICLE-US-SCU-0011.4	177	essays this obscene form of punishment midevil philosophy again loaded	language	Suggestion Academic argumentation persuades through evidence and logic not through
language	language	German	7	维度一;维度三	NO	159	ICLE-US-SCU-0011.4	189	Academic argumentation persuades through evidence and logic not through emotional	language	or direct address to the reader you Try rephrasing claims
language	language	German	7	维度一;维度三	NO	159	ICLE-US-SCU-0011.4	690	tone remove direct address to reader sarcasm and emotionally loaded	language	Proofread carefully for spelling apostrophe errors these are frequent and
language	Language	German	7	维度一;维度三	NO	160	ICLE-US-SCU-0012.2	482	to your typology so the reader understands where it fits	Language	and Style Notes Since English is your second language here
language	language	German	7	维度一;维度三	NO	160	ICLE-US-SCU-0012.2	491	fits Language and Style Notes Since English is your second	language	here are recurring patterns worth checking Generic one Phrases like
language	Language	German	7	维度一;维度三	NO	161	ICLE-US-SCU-0012.3	310	rather than presenting the case as one sided Grammar and	Language	Issues You write English very capably but there are several
language	Language	German	7	维度一;维度三	NO	162	ICLE-US-SCU-0012.4	618	examples of the erosion of dignity you re arguing against	Language	and Proofreading There are numerous typographical errors that likely resulted
language	language	German	7	维度一;维度三	NO	162	ICLE-US-SCU-0012.4	647	fives inunune gwne dodt immune Since English is your second	language	I recommend reading the essay aloud slowly or having someone
language	Language	German	7	维度一;维度三	NO	163	ICLE-US-SCU-0013.2	632	maintain a more measured analytical tone even while expressing conviction	Language	and Grammar common patterns to watch As a German native
language	Language	German	7	维度一;维度三	NO	164	ICLE-US-SCU-0013.3	501	citation Where does this number come from Sentence Level and	Language	Issues As a German English writer watch for these specific
language	language	German	7	维度一;维度三	NO	165	ICLE-US-SCU-0013.4	86	in three main areas thesis clarity paragraph organization transitions and	language	accuracy Below are suggestions for revision Thesis and Introduction Your
language	Language	German	7	维度一;维度三	NO	165	ICLE-US-SCU-0013.4	398	discrimination Keep developing this kind of concrete analogy elsewhere too	Language	and Style As a German speaking writer you are dealing
language	language	German	7	维度一;维度三	NO	166	ICLE-US-SCU-0014.2	55	organized argument My feedback below focuses on structure development and	language	with the goal of helping you produce a more focused
language	Language	German	7	维度一;维度三	NO	166	ICLE-US-SCU-0014.2	468	like it is often argued that or in my experience	Language	and Style A few patterns typical of German influenced English
language	language	German	7	维度一;维度三	NO	167	ICLE-US-SCU-0014.4	68	focus on this core issue along with argumentation evidence and	language	concerns Contradiction Between Stated Purpose and Actual Argument This is
language	language	German	7	维度一;维度三	NO	167	ICLE-US-SCU-0014.4	230	marijuana should remain illegal potential downsides of legalization and remove	language	that pushes readers toward one conclusion Option B An argumentative
language	Language	German	7	维度一;维度三	NO	167	ICLE-US-SCU-0014.4	540	eg APA or MLA depending on your instructor s requirement	Language	and Grammar As a German speaker watch for these recurring
language	language	German	7	维度一;维度三	NO	167	ICLE-US-SCU-0014.4	576	sufferers Proofread carefully these are likely typing errors rather than	language	knowledge gaps Comma splices The next step in formulating an
language	language	German	7	维度一;维度三	NO	168	ICLE-US-SCU-0015.2	298	This looks like a spelling autocorrect error rather than a	language	issue tied to German English differences but please proofread carefully
language	language	German	7	维度一;维度三	NO	168	ICLE-US-SCU-0015.2	776	opinionated voice now let s make sure the structure and	language	fully support it
language	language	German	7	维度一;维度三	NO	169	ICLE-US-SCU-0015.4	70	needs to be integrated more smoothly and there are numerous	language	issues that obscure your ideas Below are the main areas
